#	Bhadra
2051	66.04
2052	69.93
2053	92.85
2054	70.75
2055	123.97
2056	110.91
2057	117.17
2058	113.74
2059	65.02
2060	92.61
2061	34.17
2062	83.78
2063	40.97
2064	90.88
2065	66.96
2066	68.34
2067	74.60
2068	70.30
2069	65.48
2070	76.76
2071	59.78
2072	58.64
2073	44.64
2074	57.67
2075	64.63
2076	63.80
2077	81.71
2078	104.51
2079	54.42
